"Fisktegund","Óslægt","skip","id","date","gear","harbour"
"Karfi / Gullkarfi",2,"6610","738072","02.07.2020","Handfæri","Siglufjörður"
"Ufsi",8,"6610","737508","01.07.2020","Handfæri","Siglufjörður"
"Ýsa",14,"6610","737508","01.07.2020","Handfæri","Siglufjörður"
"Þorskur",819,"6610","737508","01.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",3,"6610","737508","01.07.2020","Handfæri","Siglufjörður"
"Ýsa",4,"6610","735315","24.06.2020","Handfæri","Siglufjörður"
"Þorskur",738,"6610","735315","24.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",2,"6610","735315","24.06.2020","Handfæri","Siglufjörður"
"Ýsa",6,"6610","734763","23.06.2020","Handfæri","Siglufjörður"
"Þorskur",767,"6610","734763","23.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",3,"6610","734763","23.06.2020","Handfæri","Siglufjörður"
"Ýsa",12,"6610","733870","18.06.2020","Handfæri","Siglufjörður"
"Þorskur",693,"6610","733870","18.06.2020","Handfæri","Siglufjörður"
"Steinbítur",19,"6610","733870","18.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",2,"6610","733870","18.06.2020","Handfæri","Siglufjörður"
"Ufsi",6,"6610","732090","11.06.2020","Handfæri","Siglufjörður"
"Ýsa",6,"6610","732090","11.06.2020","Handfæri","Siglufjörður"
"Þorskur",543,"6610","732090","11.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",1,"6610","732090","11.06.2020","Handfæri","Siglufjörður"
"Ýsa",2,"6610","731689","10.06.2020","Handfæri","Siglufjörður"
"Þorskur",802,"6610","731689","10.06.2020","Handfæri","Siglufjörður"
"Grásleppa",2286,"6610","722287","02.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",1750,"6610","722169","02.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",1164,"6614","734481","23.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",797,"6614","734975","23.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1098,"6614","734237","21.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1268,"6614","734179","19.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",722,"6614","733796","18.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1675,"6614","733416","17.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1713,"6614","733093","16.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1529,"6614","732334","14.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1240,"6614","732275","12.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1329,"6666","736888","28.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",952,"6666","735724","25.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1089,"6666","734420","22.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",780,"6666","734178","19.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1164,"6666","733453","17.06.2020","Grásleppunet","Stykkishólmur"
"Skarkoli",43,"6702","730225","03.06.2020","Grásleppunet","Grundarfjörður"
"Þorskur",24,"6702","730225","03.06.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",2680,"6702","730225","03.06.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",1348,"6702","729882","02.06.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",49,"6702","729026","31.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",24,"6702","729026","31.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",1802,"6702","729026","31.05.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",3,"6702","728993","30.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",12,"6702","728993","30.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",1253,"6702","728993","30.05.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",11,"6702","728771","28.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",40,"6702","728771","28.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",2035,"6702","728771","28.05.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",65,"6702","728270","26.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",15,"6702","728270","26.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",3885,"6702","728270","26.05.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",11,"6702","727680","23.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",12,"6702","727680","23.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",1494,"6702","727680","23.05.2020","Grásleppunet","Grundarfjörður"
"Skarkoli",30,"6702","727598","22.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",24,"6702","727598","22.05.2020","Grásleppunet","Grundarfjörður"
"Grásleppa",1311,"6702","727598","22.05.2020","Grásleppunet","Grundarfjörður"
"Þorskur",819,"6711","751484","20.08.2020","Handfæri","Neskaupstaður"
"Þorskur",764,"6711","750805","18.08.2020","Handfæri","Neskaupstaður"
"Þorskur",738,"6711","750236","17.08.2020","Handfæri","Neskaupstaður"
"Þorskur",786,"6711","749637","12.08.2020","Handfæri","Neskaupstaður"
"Þorskur",805,"6711","748441","11.08.2020","Handfæri","Neskaupstaður"
"Þorskur",750,"6711","746922","04.08.2020","Handfæri","Neskaupstaður"
"Þorskur",829,"6711","746380","03.08.2020","Handfæri","Neskaupstaður"
"Þorskur",776,"6711","746116","30.07.2020","Handfæri","Neskaupstaður"
"Þorskur",820,"6711","745768","29.07.2020","Handfæri","Neskaupstaður"
"Þorskur",776,"6711","744670","23.07.2020","Handfæri","Neskaupstaður"
"Þorskur",886,"6711","744140","22.07.2020","Handfæri","Neskaupstaður"
"Þorskur",179,"6711","743485","21.07.2020","Handfæri","Neskaupstaður"
"Þorskur",763,"6711","743056","20.07.2020","Handfæri","Neskaupstaður"
"Þorskur",854,"6711","742504","15.07.2020","Handfæri","Neskaupstaður"
"Þorskur",819,"6711","741922","14.07.2020","Handfæri","Neskaupstaður"
"Þorskur",755,"6711","741578","13.07.2020","Handfæri","Neskaupstaður"
"Þorskur",888,"6711","739566","08.07.2020","Handfæri","Neskaupstaður"
"Þorskur",760,"6711","739040","07.07.2020","Handfæri","Neskaupstaður"
"Þorskur",660,"6711","738146","02.07.2020","Handfæri","Neskaupstaður"
"Þorskur",527,"6711","735681","25.06.2020","Handfæri","Neskaupstaður"
"Þorskur",256,"6711","733244","17.06.2020","Handfæri","Neskaupstaður"
"Þorskur",730,"6711","732826","16.06.2020","Handfæri","Neskaupstaður"
"Þorskur",79,"6711","731504","10.06.2020","Handfæri","Neskaupstaður"
"Þorskur",731,"6711","730078","03.06.2020","Handfæri","Neskaupstaður"
"Þorskur",435,"6711","729609","02.06.2020","Handfæri","Neskaupstaður"
"Þorskur",764,"6711","729103","01.06.2020","Handfæri","Neskaupstaður"
"Grásleppa",4543,"6711","722248","02.05.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",2354,"6711","721841","29.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",2385,"6711","721515","28.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",2677,"6711","721229","27.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",3274,"6711","720556","24.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",619,"6711","719925","22.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",1030,"6711","719692","21.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",3040,"6711","719517","20.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",1192,"6711","719180","17.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",1819,"6711","719055","16.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",1387,"6711","718846","14.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",2185,"6711","718659","11.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",448,"6711","718382","08.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",92,"6711","718245","06.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",111,"6711","718130","03.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",739,"6711","717956","01.04.2020","Grásleppunet","Neskaupstaður"
"Grásleppa",710,"6711","717876","31.03.2020","Grásleppunet","Neskaupstaður"
"Ufsi",31,"6725","750895","18.08.2020","Handfæri","Siglufjörður"
"Þorskur",237,"6725","750895","18.08.2020","Handfæri","Siglufjörður"
"Steinbítur",6,"6725","750895","18.08.2020","Handfæri","Siglufjörður"
"Ufsi",48,"6725","750522","17.08.2020","Handfæri","Siglufjörður"
"Ýsa",4,"6725","750522","17.08.2020","Handfæri","Siglufjörður"
"Þorskur",180,"6725","750522","17.08.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",8,"6725","750522","17.08.2020","Handfæri","Siglufjörður"
"Ufsi",13,"6725","748681","12.08.2020","Handfæri","Siglufjörður"
"Þorskur",168,"6725","748681","12.08.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",4,"6725","748681","12.08.2020","Handfæri","Siglufjörður"
"Þorskur",183,"6725","748141","10.08.2020","Handfæri","Siglufjörður"
"Þorskur",304,"6725","747554","06.08.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",5,"6725","747554","06.08.2020","Handfæri","Siglufjörður"
"Þorskur",645,"6725","747208","05.08.2020","Handfæri","Siglufjörður"
"Ufsi",39,"6725","746703","04.08.2020","Handfæri","Siglufjörður"
"Ýsa",6,"6725","746703","04.08.2020","Handfæri","Siglufjörður"
"Þorskur",365,"6725","746703","04.08.2020","Handfæri","Siglufjörður"
"Steinbítur",6,"6725","746703","04.08.2020","Handfæri","Siglufjörður"
"Ufsi",42,"6725","746237","30.07.2020","Handfæri","Siglufjörður"
"Þorskur",379,"6725","746237","30.07.2020","Handfæri","Siglufjörður"
"Steinbítur",7,"6725","746237","30.07.2020","Handfæri","Siglufjörður"
"Ufsi",45,"6725","745897","29.07.2020","Handfæri","Siglufjörður"
"Þorskur",735,"6725","745897","29.07.2020","Handfæri","Siglufjörður"
"Steinbítur",7,"6725","745897","29.07.2020","Handfæri","Siglufjörður"
"Ufsi",12,"6725","745493","28.07.2020","Handfæri","Siglufjörður"
"Þorskur",364,"6725","745493","28.07.2020","Handfæri","Siglufjörður"
"Ufsi",10,"6725","744463","22.07.2020","Handfæri","Siglufjörður"
"Ýsa",19,"6725","744463","22.07.2020","Handfæri","Siglufjörður"
"Þorskur",464,"6725","744463","22.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",13,"6725","744463","22.07.2020","Handfæri","Siglufjörður"
"Ufsi",111,"6725","743926","21.07.2020","Handfæri","Siglufjörður"
"Ýsa",5,"6725","743926","21.07.2020","Handfæri","Siglufjörður"
"Þorskur",292,"6725","743926","21.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",48,"6725","743926","21.07.2020","Handfæri","Siglufjörður"
"Ýsa",14,"6725","742654","15.07.2020","Handfæri","Siglufjörður"
"Þorskur",279,"6725","742654","15.07.2020","Handfæri","Siglufjörður"
"Þorskur",262,"6725","741633","13.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",21,"6725","741633","13.07.2020","Handfæri","Siglufjörður"
"Ýsa",20,"6725","739773","08.07.2020","Handfæri","Siglufjörður"
"Þorskur",210,"6725","739773","08.07.2020","Handfæri","Siglufjörður"
"Þorskur",239,"6725","739327","07.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",13,"6725","739327","07.07.2020","Handfæri","Siglufjörður"
"Þorskur",275,"6725","738787","06.07.2020","Handfæri","Siglufjörður"
"Ufsi",271,"6725","738217","02.07.2020","Handfæri","Siglufjörður"
"Ýsa",24,"6725","738217","02.07.2020","Handfæri","Siglufjörður"
"Þorskur",324,"6725","738217","02.07.2020","Handfæri","Siglufjörður"
"Ýsa",6,"6725","737743","01.07.2020","Handfæri","Siglufjörður"
"Þorskur",245,"6725","737743","01.07.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",48,"6725","737743","01.07.2020","Handfæri","Siglufjörður"
"Ýsa",33,"6725","735319","24.06.2020","Handfæri","Siglufjörður"
"Þorskur",269,"6725","735319","24.06.2020","Handfæri","Siglufjörður"
"Þorskur",145,"6725","734894","23.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",6,"6725","734894","23.06.2020","Handfæri","Siglufjörður"
"Þorskur",415,"6725","733939","18.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",8,"6725","733939","18.06.2020","Handfæri","Siglufjörður"
"Ufsi",4,"6725","733064","16.06.2020","Handfæri","Siglufjörður"
"Ýsa",11,"6725","733064","16.06.2020","Handfæri","Siglufjörður"
"Þorskur",269,"6725","733064","16.06.2020","Handfæri","Siglufjörður"
"Ufsi",8,"6725","732592","15.06.2020","Handfæri","Siglufjörður"
"Þorskur",181,"6725","732592","15.06.2020","Handfæri","Siglufjörður"
"Þorskur",230,"6725","732006","11.06.2020","Handfæri","Siglufjörður"
"Þorskur",404,"6725","731359","10.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",9,"6725","731359","10.06.2020","Handfæri","Siglufjörður"
"Þorskur",249,"6725","729782","02.06.2020","Handfæri","Siglufjörður"
"Karfi / Gullkarfi",1,"6725","729782","02.06.2020","Handfæri","Siglufjörður"
"Þorskur",90,"6725","728877","29.05.2020","Handfæri","Siglufjörður"
"Grásleppa",803,"6725","722346","03.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",556,"6725","722277","02.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",727,"6725","722115","02.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",695,"6725","722178","02.05.2020","Grásleppunet","Siglufjörður"
"Grásleppa",935,"6725","721717","29.04.2020","Grásleppunet","Siglufjörður"
"Þorskur",27,"6725","721268","27.04.2020","Grásleppunet","Siglufjörður"
"Grásleppa",1259,"6725","721268","27.04.2020","Grásleppunet","Siglufjörður"
"Grásleppa",645,"6725","721053","27.04.2020","Grásleppunet","Siglufjörður"
"Grásleppa",1019,"6725","720628","24.04.2020","Grásleppunet","Siglufjörður"
"Grásleppa",385,"6725","720003","22.04.2020","Grásleppunet","Siglufjörður"
"Grásleppa",693,"6725","719729","21.04.2020","Grásleppunet","Siglufjörður"
"Ufsi",29,"6830","750466","17.08.2020","Handfæri","Sauðárkrókur"
"Þorskur",504,"6830","750466","17.08.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",18,"6830","750466","17.08.2020","Handfæri","Sauðárkrókur"
"Ýsa",36,"6830","748675","12.08.2020","Handfæri","Sauðárkrókur"
"Þorskur",510,"6830","748675","12.08.2020","Handfæri","Sauðárkrókur"
"Steinbítur",4,"6830","748675","12.08.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",7,"6830","748675","12.08.2020","Handfæri","Sauðárkrókur"
"Þorskur",779,"6830","748236","11.08.2020","Handfæri","Sauðárkrókur"
"Ýsa",11,"6830","746742","04.08.2020","Handfæri","Sauðárkrókur"
"Þorskur",629,"6830","746742","04.08.2020","Handfæri","Sauðárkrókur"
"Ýsa",13,"6830","745849","29.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",764,"6830","745849","29.07.2020","Handfæri","Sauðárkrókur"
"Ýsa",24,"6830","745437","28.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",696,"6830","745437","28.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",836,"6830","745039","27.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",618,"6830","744606","23.07.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",15,"6830","744606","23.07.2020","Handfæri","Sauðárkrókur"
"Ufsi",33,"6830","743875","21.07.2020","Handfæri","Sauðárkrókur"
"Ýsa",12,"6830","743875","21.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",676,"6830","743875","21.07.2020","Handfæri","Sauðárkrókur"
"Ufsi",29,"6830","743175","20.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",818,"6830","743175","20.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",775,"6830","742770","16.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",832,"6830","741475","13.07.2020","Handfæri","Sauðárkrókur"
"Ufsi",20,"6830","739738","08.07.2020","Handfæri","Sauðárkrókur"
"Ýsa",8,"6830","739738","08.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",510,"6830","739738","08.07.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",16,"6830","739738","08.07.2020","Handfæri","Sauðárkrókur"
"Ufsi",57,"6830","739229","07.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",749,"6830","739229","07.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",763,"6830","738356","03.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",826,"6830","737882","02.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",738,"6830","737439","01.07.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",3,"6830","737439","01.07.2020","Handfæri","Sauðárkrókur"
"Þorskur",839,"6830","735682","25.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",813,"6830","735182","24.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",827,"6830","734645","23.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",245,"6830","733693","18.06.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",5,"6830","733693","18.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",786,"6830","733545","18.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",717,"6830","732721","16.06.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",4,"6830","732721","16.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",769,"6830","731973","11.06.2020","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",7,"6830","731973","11.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",807,"6830","731366","10.06.2020","Handfæri","Sauðárkrókur"
"Þorskur",770,"6830","730413","04.06.2020","Handfæri","Sauðárkrókur"
"Ufsi",213,"6830","728525","27.05.2020","Handfæri","Sauðárkrókur"
"Þorskur",340,"6830","728525","27.05.2020","Handfæri","Sauðárkrókur"
"Ufsi",165,"6830","728039","25.05.2020","Handfæri","Sauðárkrókur"
"Þorskur",827,"6830","728039","25.05.2020","Handfæri","Sauðárkrókur"
"Ufsi",4,"6830","722582","04.05.2020","Grásleppunet","Sauðárkrókur"
"Þorskur",36,"6830","722582","04.05.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",2584,"6830","722582","04.05.2020","Grásleppunet","Sauðárkrókur"
"Ufsi",60,"6830","722320","03.05.2020","Grásleppunet","Sauðárkrókur"
"Þorskur",85,"6830","722320","03.05.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",3114,"6830","722320","03.05.2020","Grásleppunet","Sauðárkrókur"
"Ufsi",13,"6830","721978","30.04.2020","Grásleppunet","Sauðárkrókur"
"Þorskur",15,"6830","721978","30.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",2071,"6830","721978","30.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",3105,"6830","721698","29.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",2058,"6830","721300","27.04.2020","Grásleppunet","Sauðárkrókur"
"Rauðmagi",37,"6830","720944","26.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",2333,"6830","720944","26.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",2502,"6830","720404","24.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",1372,"6830","720599","24.04.2020","Grásleppunet","Sauðárkrókur"
"Grásleppa",318,"6830","719929","22.04.2020","Grásleppunet","Sauðárkrókur"
"Þorskur",699,"6830","710341","28.11.2019","Handfæri","Sauðárkrókur"
"Þorskur",136,"6830","708192","04.11.2019","Handfæri","Sauðárkrókur"
"Ufsi",32,"6830","706226","07.10.2019","Handfæri","Sauðárkrókur"
"Þorskur",1411,"6830","706226","07.10.2019","Handfæri","Sauðárkrókur"
"Ufsi",60,"6830","705209","26.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",1936,"6830","705209","26.09.2019","Handfæri","Sauðárkrókur"
"Ufsi",65,"6830","704854","24.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",1336,"6830","704854","24.09.2019","Handfæri","Sauðárkrókur"
"Ufsi",37,"6830","704214","18.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",1086,"6830","704214","18.09.2019","Handfæri","Sauðárkrókur"
"Ufsi",62,"6830","703782","13.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",436,"6830","703782","13.09.2019","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",349,"6830","703782","13.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",1026,"6830","703235","09.09.2019","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",8,"6830","703235","09.09.2019","Handfæri","Sauðárkrókur"
"Ufsi",96,"6830","702769","05.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",279,"6830","702769","05.09.2019","Handfæri","Sauðárkrókur"
"Karfi / Gullkarfi",109,"6830","702769","05.09.2019","Handfæri","Sauðárkrókur"
"Ufsi",92,"6830","702572","04.09.2019","Handfæri","Sauðárkrókur"
"Þorskur",721,"6830","702572","04.09.2019","Handfæri","Sauðárkrókur"
"Grásleppa",452,"6893","730296","03.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1030,"6893","730118","03.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",2619,"6893","729863","02.06.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1069,"6893","729022","31.05.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",2176,"6893","728991","30.05.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",2638,"6893","728883","29.05.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",3082,"6893","728170","25.05.2020","Grásleppunet","Stykkishólmur"
"Grásleppa",1927,"6893","727645","22.05.2020","Grásleppunet","Stykkishólmur"
"Ýsa",7,"6931","752583","31.08.2020","Handfæri","Ólafsfjörður"
"Þorskur",556,"6931","752583","31.08.2020","Handfæri","Ólafsfjörður"
"Ýsa",31,"6931","752315","27.08.2020","Handfæri","Siglufjörður"
"Þorskur",718,"6931","752315","27.08.2020","Handfæri","Siglufjörður"
"Þorskur",505,"6931","752032","25.08.2020","Handfæri","Siglufjörður"
"Ýsa",33,"6931","751856","24.08.2020","Handfæri","Siglufjörður"
"Þorskur",458,"6931","751856","24.08.2020","Handfæri","Siglufjörður"
"Ýsa",20,"6931","751720","23.08.2020","Handfæri","Siglufjörður"
"Þorskur",412,"6931","751720","23.08.2020","Handfæri","Siglufjörður"
"Ýsa",27,"6931","750424","17.08.2020","Handfæri","Siglufjörður"
"Þorskur",398,"6931","750424","17.08.2020","Handfæri","Siglufjörður"
"Ýsa",21,"6931","750086","16.08.2020","Handfæri","Siglufjörður"
"Þorskur",593,"6931","750086","16.08.2020","Handfæri","Siglufjörður"
"Ýsa",15,"6931","749787","13.08.2020","Handfæri","Siglufjörður"
"Þorskur",279,"6931","749787","13.08.2020","Handfæri","Siglufjörður"
"Ýsa",15,"6931","748430","11.08.2020","Handfæri","Siglufjörður"
"Þorskur",604,"6931","748430","11.08.2020","Handfæri","Siglufjörður"
"Ýsa",27,"6931","748013","10.08.2020","Handfæri","Siglufjörður"
"Þorskur",525,"6931","748013","10.08.2020","Handfæri","Siglufjörður"
"Ýsa",68,"6931","747793","09.08.2020","Handfæri","Siglufjörður"
"Þorskur",569,"6931","747793","09.08.2020","Handfæri","Siglufjörður"
"Ýsa",27,"6931","747447","06.08.2020","Handfæri","Siglufjörður"
"Þorskur",896,"6931","747447","06.08.2020","Handfæri","Siglufjörður"
"Ýsa",52,"6931","746878","04.08.2020","Handfæri","Siglufjörður"
"Þorskur",971,"6931","746878","04.08.2020","Handfæri","Siglufjörður"
"Ýsa",26,"6931","745399","28.07.2020","Handfæri","Siglufjörður"
"Þorskur",794,"6931","745399","28.07.2020","Handfæri","Siglufjörður"
"Ýsa",12,"6931","745077","27.07.2020","Handfæri","Siglufjörður"
"Þorskur",765,"6931","745077","27.07.2020","Handfæri","Siglufjörður"
"Ýsa",15,"6931","744373","22.07.2020","Handfæri","Siglufjörður"
"Þorskur",417,"6931","744373","22.07.2020","Handfæri","Siglufjörður"
"Þorskur",514,"6931","743742","21.07.2020","Handfæri","Siglufjörður"
"Ýsa",37,"6931","743138","20.07.2020","Handfæri","Siglufjörður"
"Þorskur",729,"6931","743138","20.07.2020","Handfæri","Siglufjörður"
"Ýsa",6,"6931","742100","14.07.2020","Handfæri","Siglufjörður"
"Þorskur",563,"6931","742100","14.07.2020","Handfæri","Siglufjörður"
"Ýsa",63,"6931","741517","13.07.2020","Handfæri","Siglufjörður"
"Þorskur",525,"6931","741517","13.07.2020","Handfæri","Siglufjörður"
"Ýsa",29,"6931","739671","08.07.2020","Handfæri","Siglufjörður"
"Þorskur",655,"6931","739671","08.07.2020","Handfæri","Siglufjörður"
"Ýsa",25,"6931","739152","07.07.2020","Handfæri","Siglufjörður"
"Þorskur",468,"6931","739152","07.07.2020","Handfæri","Siglufjörður"
"Ýsa",15,"6931","738662","06.07.2020","Handfæri","Siglufjörður"
"Þorskur",611,"6931","738662","06.07.2020","Handfæri","Siglufjörður"
"Ufsi",31,"6931","738200","02.07.2020","Handfæri","Siglufjörður"
"Ýsa",5,"6931","738200","02.07.2020","Handfæri","Siglufjörður"
"Þorskur",635,"6931","738200","02.07.2020","Handfæri","Siglufjörður"
"Ýsa",99,"6931","737601","01.07.2020","Handfæri","Siglufjörður"
"Þorskur",765,"6931","737601","01.07.2020","Handfæri","Siglufjörður"
"Ýsa",18,"6931","735734","25.06.2020","Handfæri","Siglufjörður"
"Þorskur",462,"6931","735734","25.06.2020","Handfæri","Siglufjörður"
"Ýsa",19,"6931","734853","23.06.2020","Handfæri","Siglufjörður"
"Þorskur",681,"6931","734853","23.06.2020","Handfæri","Siglufjörður"
"Þorskur",432,"6931","733229","17.06.2020","Handfæri","Siglufjörður"
"Þorskur",621,"6931","732959","16.06.2020","Handfæri","Siglufjörður"
"Ýsa",18,"6931","732506","15.06.2020","Handfæri","Siglufjörður"
"Þorskur",504,"6931","732506","15.06.2020","Handfæri","Siglufjörður"
"Þorskur",395,"6931","732096","11.06.2020","Handfæri","Siglufjörður"
"Ýsa",18,"6931","731707","10.06.2020","Handfæri","Siglufjörður"
"Þorskur",294,"6931","731707","10.06.2020","Handfæri","Siglufjörður"
"Ýsa",12,"6931","731098","09.06.2020","Handfæri","Siglufjörður"
"Þorskur",429,"6931","731098","09.06.2020","Handfæri","Siglufjörður"
"Ýsa",45,"6931","730757","08.06.2020","Handfæri","Siglufjörður"
"Þorskur",425,"6931","730757","08.06.2020","Handfæri","Siglufjörður"
"Þorskur",420,"6931","730132","03.06.2020","Handfæri","Ólafsfjörður"
"Ýsa",12,"6931","729744","02.06.2020","Handfæri","Siglufjörður"
"Þorskur",367,"6931","729744","02.06.2020","Handfæri","Siglufjörður"
"Ýsa",10,"6931","729194","01.06.2020","Handfæri","Siglufjörður"
"Þorskur",646,"6931","729194","01.06.2020","Handfæri","Siglufjörður"
"Þorskur",438,"6931","728719","28.05.2020","Handfæri","Siglufjörður"
"Þorskur",726,"6931","728404","26.05.2020","Handfæri","Siglufjörður"
"Þorskur",449,"6931","728008","25.05.2020","Handfæri","Siglufjörður"
"Þorskur",473,"6931","727406","21.05.2020","Handfæri","Siglufjörður"
"Þorskur",388,"6931","727221","20.05.2020","Handfæri","Siglufjörður"
