"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"çorskur",25,"1907","578081","15.06.2017","Net","Grindav°k"
"Karfi / Gullkarfi",14,"1907","578081","15.06.2017","Net","Grindav°k"
"Ufsi",596,"1907","577588","14.06.2017","Net","Grindav°k"
"ósa",5,"1907","577588","14.06.2017","Net","Grindav°k"
"Langa",1663,"1907","577588","14.06.2017","Net","Grindav°k"
"çorskur",43,"1907","577588","14.06.2017","Net","Grindav°k"
"Karfi / Gullkarfi",21,"1907","577588","14.06.2017","Net","Grindav°k"
"St¢rkjafta / ôfugkjafta",9,"1907","577588","14.06.2017","Net","Grindav°k"
"ósa",25,"1907","576988","13.06.2017","Net","Grindav°k"
"çorskur",10,"1907","576988","13.06.2017","Net","Grindav°k"
"Ufsi",971,"1907","576040","08.06.2017","Net","Grindav°k"
"Langa",1413,"1907","576040","08.06.2017","Net","Grindav°k"
"çorskur",76,"1907","576040","08.06.2017","Net","Grindav°k"
"Karfi / Gullkarfi",43,"1907","576040","08.06.2017","Net","Grindav°k"
"St¢rkjafta / ôfugkjafta",32,"1907","576040","08.06.2017","Net","Grindav°k"
"Ufsi",971,"1907","575290","06.06.2017","Net","Grindav°k"
"Langa",2461,"1907","575290","06.06.2017","Net","Grindav°k"
"çorskur",62,"1907","575290","06.06.2017","Net","Grindav°k"
"Skîtuselur",10,"1907","575290","06.06.2017","Net","Grindav°k"
"Karfi / Gullkarfi",84,"1907","575290","06.06.2017","Net","Grindav°k"
"St¢rkjafta / ôfugkjafta",48,"1907","575290","06.06.2017","Net","Grindav°k"
"Ufsi",771,"1907","574914","04.06.2017","Net","Grindav°k"
"Langa",1965,"1907","574914","04.06.2017","Net","Grindav°k"
"çorskur",87,"1907","574914","04.06.2017","Net","Grindav°k"
"Ufsi",1067,"1907","574832","02.06.2017","Net","Grindav°k"
"ósa",19,"1907","574832","02.06.2017","Net","Grindav°k"
"Langa",1408,"1907","574832","02.06.2017","Net","Grindav°k"
"çorskur",123,"1907","574832","02.06.2017","Net","Grindav°k"
"Karfi / Gullkarfi",68,"1907","574832","02.06.2017","Net","Grindav°k"
"St¢rkjafta / ôfugkjafta",42,"1907","574832","02.06.2017","Net","Grindav°k"
"Ufsi",1281,"1907","574548","31.05.2017","Net","Grindav°k"
"ósa",24,"1907","574548","31.05.2017","Net","Grindav°k"
"Keila",4,"1907","574548","31.05.2017","Net","Grindav°k"
"Langa",1036,"1907","574548","31.05.2017","Net","Grindav°k"
"çorskur",244,"1907","574548","31.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",84,"1907","574548","31.05.2017","Net","Grindav°k"
"St¢rkjafta / ôfugkjafta",14,"1907","574548","31.05.2017","Net","Grindav°k"
"Ufsi",1244,"1907","574393","30.05.2017","Net","Grindav°k"
"ósa",21,"1907","574393","30.05.2017","Net","Grindav°k"
"Langa",1264,"1907","574393","30.05.2017","Net","Grindav°k"
"çorskur",507,"1907","574393","30.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",22,"1907","574393","30.05.2017","Net","Grindav°k"
"Ufsi",243,"1907","573591","25.05.2017","Net","Grindav°k"
"ósa",10,"1907","573591","25.05.2017","Net","Grindav°k"
"Langa",90,"1907","573591","25.05.2017","Net","Grindav°k"
"çorskur",686,"1907","573591","25.05.2017","Net","Grindav°k"
"Skîtuselur",8,"1907","573591","25.05.2017","Net","Grindav°k"
"Ufsi",120,"1907","573257","24.05.2017","Net","Grindav°k"
"ósa",15,"1907","573257","24.05.2017","Net","Grindav°k"
"Langa",86,"1907","573257","24.05.2017","Net","Grindav°k"
"Skarkoli",13,"1907","573257","24.05.2017","Net","Grindav°k"
"çorskur",399,"1907","573257","24.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",3,"1907","573257","24.05.2017","Net","Grindav°k"
"Ufsi",85,"1907","572760","23.05.2017","Net","Grindav°k"
"ósa",24,"1907","572760","23.05.2017","Net","Grindav°k"
"Langa",93,"1907","572760","23.05.2017","Net","Grindav°k"
"Skarkoli",7,"1907","572760","23.05.2017","Net","Grindav°k"
"çorskur",588,"1907","572760","23.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",2,"1907","572760","23.05.2017","Net","Grindav°k"
"Ufsi",339,"1907","571871","21.05.2017","Net","Grindav°k"
"Keila",8,"1907","571871","21.05.2017","Net","Grindav°k"
"Langa",364,"1907","571871","21.05.2017","Net","Grindav°k"
"Skarkoli",77,"1907","571871","21.05.2017","Net","Grindav°k"
"çorskur",1229,"1907","571871","21.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",18,"1907","571871","21.05.2017","Net","Grindav°k"
"Ufsi",1155,"1907","571823","20.05.2017","Net","Grindav°k"
"Keila",8,"1907","571823","20.05.2017","Net","Grindav°k"
"Langa",814,"1907","571823","20.05.2017","Net","Grindav°k"
"Skarkoli",25,"1907","571823","20.05.2017","Net","Grindav°k"
"çorskur",246,"1907","571823","20.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",11,"1907","571823","20.05.2017","Net","Grindav°k"
"çykkval£ra / S¢lkoli",5,"1907","571823","20.05.2017","Net","Grindav°k"
"Ufsi",427,"1907","571671","19.05.2017","Net","Grindav°k"
"ósa",12,"1907","571671","19.05.2017","Net","Grindav°k"
"Langa",83,"1907","571671","19.05.2017","Net","Grindav°k"
"Skarkoli",3,"1907","571671","19.05.2017","Net","Grindav°k"
"çorskur",1837,"1907","571671","19.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",8,"1907","571671","19.05.2017","Net","Grindav°k"
"Ufsi",40,"1907","571212","17.05.2017","Net","Grindav°k"
"Langa",89,"1907","571212","17.05.2017","Net","Grindav°k"
"Skata",7,"1907","571212","17.05.2017","Net","Grindav°k"
"Skarkoli",2,"1907","571212","17.05.2017","Net","Grindav°k"
"çorskur",956,"1907","571212","17.05.2017","Net","Grindav°k"
"Skîtuselur",12,"1907","571212","17.05.2017","Net","Grindav°k"
"Karfi / Gullkarfi",2,"1907","571212","17.05.2017","Net","Grindav°k"
"ósa",10,"1907","569471","09.05.2017","Net","Grindav°k"
"Skarkoli",13,"1907","569471","09.05.2017","Net","Grindav°k"
"çorskur",4375,"1907","569471","09.05.2017","Net","Grindav°k"
"Ufsi",10,"1907","568832","08.05.2017","Net","Grindav°k"
"ósa",10,"1907","568832","08.05.2017","Net","Grindav°k"
"Skarkoli",5,"1907","568832","08.05.2017","Net","Grindav°k"
"çorskur",4333,"1907","568832","08.05.2017","Net","Grindav°k"
"Skîtuselur",14,"1907","568832","08.05.2017","Net","Grindav°k"
"ósa",15,"1907","568464","07.05.2017","Net","Grindav°k"
"Skarkoli",117,"1907","568464","07.05.2017","Net","Grindav°k"
"çorskur",3977,"1907","568464","07.05.2017","Net","Grindav°k"
"Skîtuselur",7,"1907","568464","07.05.2017","Net","Grindav°k"
"Ufsi",208,"1907","568379","06.05.2017","Net","Grindav°k"
"Langa",361,"1907","568379","06.05.2017","Net","Grindav°k"
"Skarkoli",34,"1907","568379","06.05.2017","Net","Grindav°k"
"çorskur",4232,"1907","568379","06.05.2017","Net","Grindav°k"
"Ufsi",50,"1907","568113","05.05.2017","Net","Keflav°k"
"çorskur",1121,"1907","568113","05.05.2017","Net","Keflav°k"
"Ufsi",127,"1907","567654","04.05.2017","Net","Keflav°k"
"çorskur",1463,"1907","567654","04.05.2017","Net","Keflav°k"
"Ufsi",82,"1907","566231","26.04.2017","Net","Keflav°k"
"çorskur",4320,"1907","566231","26.04.2017","Net","Keflav°k"
"Ufsi",125,"1907","566069","25.04.2017","Net","Keflav°k"
"çorskur",2824,"1907","566069","25.04.2017","Net","Keflav°k"
"çorskur",3040,"1907","565783","24.04.2017","Net","Keflav°k"
"Ufsi",83,"1907","565569","23.04.2017","Net","Keflav°k"
"çorskur",3570,"1907","565569","23.04.2017","Net","Keflav°k"
"Ufsi",85,"1907","565385","22.04.2017","Net","Keflav°k"
"çorskur",8490,"1907","565385","22.04.2017","Net","Keflav°k"
"ósa",35,"1907","564139","10.04.2017","Net","Keflav°k"
"Skarkoli",53,"1907","564139","10.04.2017","Net","Keflav°k"
"çorskur",1889,"1907","564139","10.04.2017","Net","Keflav°k"
"Ufsi",73,"1907","564020","09.04.2017","Net","Keflav°k"
"ósa",10,"1907","564020","09.04.2017","Net","Keflav°k"
"Langa",91,"1907","564020","09.04.2017","Net","Keflav°k"
"Skarkoli",85,"1907","564020","09.04.2017","Net","Keflav°k"
"çorskur",2789,"1907","564020","09.04.2017","Net","Keflav°k"
"Skîtuselur",6,"1907","564020","09.04.2017","Net","Keflav°k"
"ósa",46,"1907","563981","08.04.2017","Net","Keflav°k"
"Skarkoli",108,"1907","563981","08.04.2017","Net","Keflav°k"
"çorskur",3127,"1907","563981","08.04.2017","Net","Keflav°k"
"Ufsi",110,"1907","563898","07.04.2017","Net","Keflav°k"
"ósa",115,"1907","563898","07.04.2017","Net","Keflav°k"
"Langa",48,"1907","563898","07.04.2017","Net","Keflav°k"
"Skarkoli",64,"1907","563898","07.04.2017","Net","Keflav°k"
"çorskur",3287,"1907","563898","07.04.2017","Net","Keflav°k"
"çorskur",586,"1907","563806","06.04.2017","Net","Keflav°k"
"Ufsi",37,"1907","563652","05.04.2017","Net","Keflav°k"
"Langa",18,"1907","563652","05.04.2017","Net","Keflav°k"
"Skarkoli",79,"1907","563652","05.04.2017","Net","Keflav°k"
"çorskur",1257,"1907","563652","05.04.2017","Net","Keflav°k"
"Ufsi",37,"1907","563298","01.04.2017","Net","Keflav°k"
"çorskur",638,"1907","563298","01.04.2017","Net","Keflav°k"
"çorskur",3436,"1907","563156","31.03.2017","Net","Keflav°k"
"çorskur",3840,"1907","562972","30.03.2017","Net","Keflav°k"
"çorskur",7031,"1907","562778","29.03.2017","Net","Keflav°k"
"çorskur",5925,"1907","562546","28.03.2017","Net","Keflav°k"
"çorskur",9382,"1907","562320","27.03.2017","Net","Keflav°k"
"çorskur",2568,"1907","562143","26.03.2017","Net","Keflav°k"
"Ufsi",292,"1907","561933","22.03.2017","Net","Keflav°k"
"çorskur",9487,"1907","561933","22.03.2017","Net","Keflav°k"
"Ufsi",154,"1907","561645","21.03.2017","Net","Keflav°k"
"çorskur",3596,"1907","561645","21.03.2017","Net","Keflav°k"
"Ufsi",113,"1907","561510","20.03.2017","Net","Keflav°k"
"çorskur",4432,"1907","561510","20.03.2017","Net","Keflav°k"
"çorskur",1913,"1907","561435","19.03.2017","Net","Keflav°k"
"çorskur",3636,"1907","561413","18.03.2017","Net","Keflav°k"
"Ufsi",80,"1907","561288","17.03.2017","Net","Keflav°k"
"çorskur",4188,"1907","561288","17.03.2017","Net","Keflav°k"
"çorskur",2918,"1907","561186","16.03.2017","Net","Keflav°k"
"çorskur",2737,"1907","561028","15.03.2017","Net","Keflav°k"
"çorskur",1962,"1907","560922","14.03.2017","Net","Keflav°k"
"Ufsi",81,"1907","560819","13.03.2017","Net","Keflav°k"
"çorskur",1820,"1907","560819","13.03.2017","Net","Keflav°k"
"Ufsi",63,"1907","560578","10.03.2017","Net","Keflav°k"
"çorskur",623,"1907","560578","10.03.2017","Net","Keflav°k"
"Ufsi",145,"1907","560475","09.03.2017","Net","Keflav°k"
"Skarkoli",46,"1907","560475","09.03.2017","Net","Keflav°k"
"çorskur",7744,"1907","560475","09.03.2017","Net","Keflav°k"
"Ufsi",80,"1907","560305","08.03.2017","Net","Keflav°k"
"Skarkoli",14,"1907","560305","08.03.2017","Net","Keflav°k"
"çorskur",4318,"1907","560305","08.03.2017","Net","Keflav°k"
"Ufsi",321,"1907","560159","07.03.2017","Net","Keflav°k"
"ósa",10,"1907","560159","07.03.2017","Net","Keflav°k"
"Skarkoli",12,"1907","560159","07.03.2017","Net","Keflav°k"
"çorskur",5414,"1907","560159","07.03.2017","Net","Keflav°k"
"Skarkoli",42,"1907","559969","06.03.2017","Net","Keflav°k"
"çorskur",263,"1907","559969","06.03.2017","Net","Keflav°k"
"çorskur",2377,"1907","559859","05.03.2017","Net","Keflav°k"
"Ufsi",106,"1907","559824","04.03.2017","Net","Keflav°k"
"çorskur",2832,"1907","559824","04.03.2017","Net","Keflav°k"
"Ufsi",71,"1907","559709","03.03.2017","Net","Keflav°k"
"Skarkoli",14,"1907","559709","03.03.2017","Net","Keflav°k"
"çorskur",2192,"1907","559709","03.03.2017","Net","Keflav°k"
"Ufsi",79,"1907","559531","02.03.2017","Net","Keflav°k"
"çorskur",838,"1907","559531","02.03.2017","Net","Keflav°k"
"Ufsi",38,"1907","559364","01.03.2017","Net","Keflav°k"
"çorskur",1707,"1907","559364","01.03.2017","Net","Keflav°k"
"çorskur",5652,"1907","559210","28.02.2017","Net","Keflav°k"
"Ufsi",329,"1907","559106","27.02.2017","Net","Grindav°k"
"Skarkoli",14,"1907","559106","27.02.2017","Net","Grindav°k"
"çorskur",3407,"1907","559106","27.02.2017","Net","Grindav°k"
"Ufsi",38,"1907","559068","27.02.2017","Net","Grindav°k"
"çorskur",6923,"1907","559068","27.02.2017","Net","Grindav°k"
"Ufsi",446,"1907","556712","28.01.2017","Net","Grindav°k"
"Skarkoli",42,"1907","556712","28.01.2017","Net","Grindav°k"
"çorskur",7404,"1907","556712","28.01.2017","Net","Grindav°k"
"Rauåmagi",3,"1907","556712","28.01.2017","Net","Grindav°k"
"Skîtuselur",3,"1907","556712","28.01.2017","Net","Grindav°k"
"Karfi / Gullkarfi",6,"1907","556712","28.01.2017","Net","Grindav°k"
"Ufsi",344,"1907","556687","27.01.2017","Net","Grindav°k"
"Skarkoli",24,"1907","556687","27.01.2017","Net","Grindav°k"
"çorskur",3332,"1907","556687","27.01.2017","Net","Grindav°k"
"Rauåmagi",5,"1907","556687","27.01.2017","Net","Grindav°k"
"Skîtuselur",12,"1907","556687","27.01.2017","Net","Grindav°k"
"Karfi / Gullkarfi",5,"1907","556687","27.01.2017","Net","Grindav°k"
"Ufsi",121,"1907","556588","26.01.2017","Net","Grindav°k"
"Skarkoli",58,"1907","556588","26.01.2017","Net","Grindav°k"
"çorskur",1910,"1907","556588","26.01.2017","Net","Grindav°k"
"Rauåmagi",29,"1907","556588","26.01.2017","Net","Grindav°k"
"Gr†sleppa",15,"1907","556588","26.01.2017","Net","Grindav°k"
"Skîtuselur",6,"1907","556588","26.01.2017","Net","Grindav°k"
"Karfi / Gullkarfi",4,"1907","556588","26.01.2017","Net","Grindav°k"
"Ufsi",40,"1907","556359","23.01.2017","Net","Grindav°k"
"Skarkoli",2,"1907","556359","23.01.2017","Net","Grindav°k"
"çorskur",768,"1907","556359","23.01.2017","Net","Grindav°k"
"Rauåmagi",13,"1907","556359","23.01.2017","Net","Grindav°k"
"Gr†sleppa",31,"1907","556359","23.01.2017","Net","Grindav°k"
"Karfi / Gullkarfi",2,"1907","556359","23.01.2017","Net","Grindav°k"
"Ufsi",39,"1907","556256","22.01.2017","Net","Grindav°k"
"Skarkoli",8,"1907","556256","22.01.2017","Net","Grindav°k"
"çorskur",608,"1907","556256","22.01.2017","Net","Grindav°k"
"Rauåmagi",13,"1907","556256","22.01.2017","Net","Grindav°k"
"Gr†sleppa",15,"1907","556256","22.01.2017","Net","Grindav°k"
"Karfi / Gullkarfi",5,"1907","556256","22.01.2017","Net","Grindav°k"
"Lòr",6,"1907","556036","19.01.2017","Net","Grindav°k"
"Langa",46,"1907","556036","19.01.2017","Net","Grindav°k"
"Skarkoli",100,"1907","556036","19.01.2017","Net","Grindav°k"
"çorskur",645,"1907","556036","19.01.2017","Net","Grindav°k"
"Rauåmagi",16,"1907","556036","19.01.2017","Net","Grindav°k"
"Ufsi",25,"1907","555997","18.01.2017","Net","Grindav°k"
"Skarkoli",45,"1907","555997","18.01.2017","Net","Grindav°k"
"çorskur",979,"1907","555997","18.01.2017","Net","Grindav°k"
"Rauåmagi",5,"1907","555997","18.01.2017","Net","Grindav°k"
"Gr†sleppa",22,"1907","555997","18.01.2017","Net","Grindav°k"
"Ufsi",40,"1907","555718","13.01.2017","Net","Grindav°k"
"Skarkoli",4,"1907","555718","13.01.2017","Net","Grindav°k"
"çorskur",1218,"1907","555718","13.01.2017","Net","Grindav°k"
"Rauåmagi",6,"1907","555718","13.01.2017","Net","Grindav°k"
"Lòr",4,"1907","555655","12.01.2017","Net","Grindav°k"
"Ufsi",24,"1907","555655","12.01.2017","Net","Grindav°k"
"Skarkoli",7,"1907","555655","12.01.2017","Net","Grindav°k"
"çorskur",1330,"1907","555655","12.01.2017","Net","Grindav°k"
"Rauåmagi",14,"1907","555655","12.01.2017","Net","Grindav°k"
"Gr†sleppa",7,"1907","555655","12.01.2017","Net","Grindav°k"
"Ufsi",115,"1907","555606","11.01.2017","Net","Grindav°k"
"Skarkoli",11,"1907","555606","11.01.2017","Net","Grindav°k"
"çorskur",1808,"1907","555606","11.01.2017","Net","Grindav°k"
"Gr†sleppa",11,"1907","555606","11.01.2017","Net","Grindav°k"
"Lòr",6,"1907","555501","10.01.2017","Net","Grindav°k"
"Ufsi",43,"1907","555501","10.01.2017","Net","Grindav°k"
"çorskur",1064,"1907","555501","10.01.2017","Net","Grindav°k"
"Rauåmagi",33,"1907","555501","10.01.2017","Net","Grindav°k"
"Gr†sleppa",20,"1907","555501","10.01.2017","Net","Grindav°k"
"Ufsi",42,"1907","555449","09.01.2017","Net","Grindav°k"
"Langa",3,"1907","555449","09.01.2017","Net","Grindav°k"
"Skarkoli",22,"1907","555449","09.01.2017","Net","Grindav°k"
"çorskur",1388,"1907","555449","09.01.2017","Net","Grindav°k"
"Rauåmagi",12,"1907","555449","09.01.2017","Net","Grindav°k"
"Gr†sleppa",31,"1907","555449","09.01.2017","Net","Grindav°k"
"Ufsi",155,"1907","555378","08.01.2017","Net","Grindav°k"
"çorskur",1121,"1907","555378","08.01.2017","Net","Grindav°k"
"Ufsi",37,"1907","555338","07.01.2017","Net","Grindav°k"
"Skarkoli",4,"1907","555338","07.01.2017","Net","Grindav°k"
"çorskur",887,"1907","555338","07.01.2017","Net","Grindav°k"
"Ufsi",43,"1907","555169","04.01.2017","Net","Grindav°k"
"ósa",10,"1907","555169","04.01.2017","Net","Grindav°k"
"Skarkoli",22,"1907","555169","04.01.2017","Net","Grindav°k"
"çorskur",568,"1907","555169","04.01.2017","Net","Grindav°k"
"Rauåmagi",10,"1907","555169","04.01.2017","Net","Grindav°k"
"Gr†sleppa",68,"1907","555169","04.01.2017","Net","Grindav°k"
"Ufsi",7,"1907","555023","03.01.2017","Net","Grindav°k"
"Langa",88,"1907","555023","03.01.2017","Net","Grindav°k"
"çorskur",774,"1907","555023","03.01.2017","Net","Grindav°k"
"Gr†sleppa",15,"1907","555023","03.01.2017","Net","Grindav°k"
"Skarkoli",15,"1907","554199","12.12.2016","Net","Keflav°k"
"çorskur",119,"1907","554199","12.12.2016","Net","Keflav°k"
"Skarkoli",14,"1907","553981","08.12.2016","Net","Keflav°k"
"çorskur",308,"1907","553981","08.12.2016","Net","Keflav°k"
"Skarkoli",11,"1907","553874","07.12.2016","Net","Keflav°k"
"çorskur",608,"1907","553874","07.12.2016","Net","Keflav°k"
"çorskur",595,"1907","553700","06.12.2016","Net","Keflav°k"
"Skarkoli",29,"1907","553544","05.12.2016","Net","Keflav°k"
"çorskur",539,"1907","553544","05.12.2016","Net","Keflav°k"
"çorskur",368,"1907","553464","04.12.2016","Net","Keflav°k"
"çorskur",667,"1907","553445","03.12.2016","Net","Keflav°k"
"Ufsi",71,"1907","553403","02.12.2016","Net","Keflav°k"
"Skarkoli",25,"1907","553403","02.12.2016","Net","Keflav°k"
"çorskur",938,"1907","553403","02.12.2016","Net","Keflav°k"
"çorskur",664,"1907","553315","01.12.2016","Net","Keflav°k"
"Skarkoli",17,"1907","553018","29.11.2016","Net","Keflav°k"
"çorskur",1887,"1907","553018","29.11.2016","Net","Keflav°k"
"Skarkoli",10,"1907","552905","28.11.2016","Net","Keflav°k"
"çorskur",1077,"1907","552905","28.11.2016","Net","Keflav°k"
"Ufsi",83,"1907","552838","27.11.2016","Net","Keflav°k"
"çorskur",781,"1907","552838","27.11.2016","Net","Keflav°k"
"Ufsi",119,"1907","552793","26.11.2016","Net","Keflav°k"
"çorskur",1031,"1907","552793","26.11.2016","Net","Keflav°k"
"Ufsi",26,"1907","552532","23.11.2016","Net","Grindav°k"
"Langa",3,"1907","552532","23.11.2016","Net","Grindav°k"
"çorskur",396,"1907","552532","23.11.2016","Net","Grindav°k"
"Karfi / Gullkarfi",5,"1907","552532","23.11.2016","Net","Grindav°k"
"Langa",41,"1907","552341","22.11.2016","Net","Grindav°k"
"çorskur",711,"1907","552341","22.11.2016","Net","Grindav°k"
"Karfi / Gullkarfi",36,"1907","552341","22.11.2016","Net","Grindav°k"
"Ufsi",198,"1907","552171","21.11.2016","Net","Grindav°k"
"Langa",83,"1907","552171","21.11.2016","Net","Grindav°k"
"çorskur",674,"1907","552171","21.11.2016","Net","Grindav°k"
"Skîtuselur",9,"1907","552171","21.11.2016","Net","Grindav°k"
"Karfi / Gullkarfi",12,"1907","552171","21.11.2016","Net","Grindav°k"
"Langa",6,"1907","552016","19.11.2016","Net","Grindav°k"
"çorskur",388,"1907","552016","19.11.2016","Net","Grindav°k"
"Steinb°tur",7,"1907","552016","19.11.2016","Net","Grindav°k"
"Karfi / Gullkarfi",7,"1907","552016","19.11.2016","Net","Grindav°k"
"ósa",7,"1907","551959","16.11.2016","Skîtuselsnet","Grindav°k"
"Langa",8,"1907","551959","16.11.2016","Skîtuselsnet","Grindav°k"
"Skata",30,"1907","551959","16.11.2016","Skîtuselsnet","Grindav°k"
"çorskur",68,"1907","551959","16.11.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",109,"1907","551959","16.11.2016","Skîtuselsnet","Grindav°k"
"Langa",9,"1907","551825","14.11.2016","Skîtuselsnet","Grindav°k"
"Skata",3,"1907","551825","14.11.2016","Skîtuselsnet","Grindav°k"
"çorskur",40,"1907","551825","14.11.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",170,"1907","551825","14.11.2016","Skîtuselsnet","Grindav°k"
"Langa",16,"1907","551450","09.11.2016","Skîtuselsnet","Grindav°k"
"Skata",7,"1907","551450","09.11.2016","Skîtuselsnet","Grindav°k"
"çorskur",61,"1907","551450","09.11.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",310,"1907","551450","09.11.2016","Skîtuselsnet","Grindav°k"
"Ufsi",77,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"Keila",10,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"Langa",6,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"Skata",7,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"çorskur",325,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",64,"1907","551111","05.11.2016","Skîtuselsnet","Grindav°k"
"Ufsi",11,"1907","550947","03.11.2016","Skîtuselsnet","Grindav°k"
"Langa",9,"1907","550947","03.11.2016","Skîtuselsnet","Grindav°k"
"Skata",30,"1907","550947","03.11.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",202,"1907","550947","03.11.2016","Skîtuselsnet","Grindav°k"
"Langa",38,"1907","550318","27.10.2016","Skîtuselsnet","Grindav°k"
"Skata",22,"1907","550318","27.10.2016","Skîtuselsnet","Grindav°k"
"çorskur",37,"1907","550318","27.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",164,"1907","550318","27.10.2016","Skîtuselsnet","Grindav°k"
"ósa",10,"1907","549875","24.10.2016","Skîtuselsnet","Grindav°k"
"Langa",28,"1907","549875","24.10.2016","Skîtuselsnet","Grindav°k"
"Skata",99,"1907","549875","24.10.2016","Skîtuselsnet","Grindav°k"
"çorskur",80,"1907","549875","24.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",557,"1907","549875","24.10.2016","Skîtuselsnet","Grindav°k"
"Langa",59,"1907","549458","18.10.2016","Skîtuselsnet","Grindav°k"
"Skata",54,"1907","549458","18.10.2016","Skîtuselsnet","Grindav°k"
"Gr†l£åa",3,"1907","549458","18.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",438,"1907","549458","18.10.2016","Skîtuselsnet","Grindav°k"
"Langa",23,"1907","549163","17.10.2016","Skîtuselsnet","Grindav°k"
"Skata",59,"1907","549163","17.10.2016","Skîtuselsnet","Grindav°k"
"çorskur",33,"1907","549163","17.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",697,"1907","549163","17.10.2016","Skîtuselsnet","Grindav°k"
"Skata",16,"1907","548831","13.10.2016","Skîtuselsnet","Grindav°k"
"çorskur",5,"1907","548831","13.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",234,"1907","548831","13.10.2016","Skîtuselsnet","Grindav°k"
"Langa",13,"1907","548544","11.10.2016","Skîtuselsnet","Grindav°k"
"Skata",149,"1907","548544","11.10.2016","Skîtuselsnet","Grindav°k"
"çorskur",18,"1907","548544","11.10.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",376,"1907","548544","11.10.2016","Skîtuselsnet","Grindav°k"
"Langa",16,"1907","547721","30.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",35,"1907","547721","30.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",440,"1907","547721","30.09.2016","Skîtuselsnet","Grindav°k"
"ósa",4,"1907","547663","29.09.2016","Skîtuselsnet","Grindav°k"
"Langa",13,"1907","547663","29.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",353,"1907","547663","29.09.2016","Skîtuselsnet","Grindav°k"
"Ufsi",30,"1907","547381","28.09.2016","Net","Grindav°k"
"Keila",6,"1907","547381","28.09.2016","Net","Grindav°k"
"Langa",591,"1907","547381","28.09.2016","Net","Grindav°k"
"çorskur",348,"1907","547381","28.09.2016","Net","Grindav°k"
"Karfi / Gullkarfi",10,"1907","547381","28.09.2016","Net","Grindav°k"
"Ufsi",39,"1907","547176","27.09.2016","Net","Grindav°k"
"Langa",196,"1907","547176","27.09.2016","Net","Grindav°k"
"çorskur",354,"1907","547176","27.09.2016","Net","Grindav°k"
"Karfi / Gullkarfi",7,"1907","547176","27.09.2016","Net","Grindav°k"
"Ufsi",521,"1907","547060","26.09.2016","Skîtuselsnet","Grindav°k"
"Langa",49,"1907","547060","26.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",29,"1907","547060","26.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",963,"1907","547060","26.09.2016","Skîtuselsnet","Grindav°k"
"Karfi / Gullkarfi",5,"1907","547060","26.09.2016","Skîtuselsnet","Grindav°k"
"Langa",63,"1907","546642","21.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",15,"1907","546642","21.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",546,"1907","546642","21.09.2016","Skîtuselsnet","Grindav°k"
"Langa",133,"1907","546528","20.09.2016","Skîtuselsnet","Grindav°k"
"çorskur",92,"1907","546528","20.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",470,"1907","546528","20.09.2016","Skîtuselsnet","Grindav°k"
"Ufsi",251,"1907","546300","19.09.2016","Skîtuselsnet","Grindav°k"
"Langa",64,"1907","546300","19.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",321,"1907","546300","19.09.2016","Skîtuselsnet","Grindav°k"
"Karfi / Gullkarfi",9,"1907","546300","19.09.2016","Skîtuselsnet","Grindav°k"
"Langa",26,"1907","545974","16.09.2016","Skîtuselsnet","Grindav°k"
"Skîtuselur",621,"1907","545974","16.09.2016","Skîtuselsnet","Grindav°k"
"Langa",18,"1907","545396","13.09.2016","Skîtuselsnet","Grindav°k"
"Skata",19,"1907","545396","13.09.2016","Skîtuselsnet","Grindav°k"
